latitude,longitude,elevation
51.08226,3.91762,4
51.08218,3.91673,4
51.08215,3.91623,4
51.08093,3.91574,4
51.0797,3.91378,4
51.07933,3.91316,4
51.07941,3.91281,4
51.0795,3.91268,4
51.07963,3.91246,4
51.07974,3.91237,4
51.08095,3.90984,3
51.08014,3.9052,3
51.08007,3.90395,5
51.08009,3.90308,6
51.07877,3.90231,5
51.07806,3.90206,4
51.07637,3.90114,5
51.07603,3.9009,5
51.07403,3.89981,5
51.07369,3.89966,5
51.07101,3.89905,6
51.07082,3.89919,6
51.07071,3.89947,7
51.07066,3.89968,7
51.07059,3.90073,7
51.07052,3.90149,7
51.07037,3.9017,7
51.07019,3.9018,7
51.07014,3.90182,7
51.06902,3.90203,7
51.06864,3.90056,7
51.0684,3.89956,6
51.06829,3.89919,6
51.06817,3.89887,6
51.06807,3.89874,6
51.06787,3.89859,6
51.0677,3.8985,6
51.06714,3.89836,5
51.06638,3.89817,5
51.0649,3.89766,5
51.06477,3.89757,5
51.06446,3.89747,5
51.06301,3.89722,5
51.06293,3.89547,5
51.06303,3.89496,5
51.06347,3.89359,4
51.0637,3.89332,5
51.06377,3.89308,5
51.06374,3.89276,6
51.06367,3.8921,6
51.06364,3.89156,6
51.06311,3.8917,5
51.06306,3.89166,5
51.06304,3.89148,5
51.06295,3.88984,4
51.06292,3.88934,4
51.0629,3.88931,4
51.06286,3.88924,5
51.06273,3.88927,5
51.06187,3.88972,6
51.06183,3.88974,6
51.06155,3.88971,7
51.06143,3.88958,7
51.06138,3.88943,7
51.06127,3.88923,7
51.06115,3.88896,7
51.0609,3.88847,6
51.06048,3.88767,5
51.06011,3.88695,5
51.05974,3.88614,5
51.05969,3.88601,5
51.05963,3.88581,5
51.0596,3.88597,5
51.05956,3.88603,5
51.05853,3.88661,5
51.05738,3.88732,4
51.05721,3.8874,4
51.05716,3.88741,4
51.05704,3.88745,4
51.05676,3.88745,4
51.0557,3.8874,3
51.05505,3.88736,4
51.05452,3.88736,4
51.0539,3.88746,5
51.0539,3.88627,4
51.05378,3.88608,4
51.05372,3.88594,4
51.05368,3.88558,4
51.05369,3.88545,4
51.05372,3.88503,4
51.0537,3.88478,4
51.05371,3.88446,4
51.05372,3.88385,4
51.05372,3.88343,4
51.05374,3.88324,4
51.05379,3.88319,4
51.05385,3.8832,4
51.05426,3.8833,4
51.05428,3.8832,4
51.0543,3.88297,4
51.05437,3.88183,4
51.05437,3.88131,5
51.05429,3.88131,5
51.05362,3.88131,5
51.05351,3.87993,5
51.05342,3.87902,4
51.0534,3.8789,4
51.05338,3.87886,4
51.05332,3.87881,4
51.05306,3.87869,5
51.05302,3.87865,5
51.05297,3.87847,5
51.05291,3.87795,5
51.05284,3.87747,5
51.0526,3.87619,5
51.05259,3.87608,5
51.05261,3.87597,5
51.05258,3.87565,5
51.05233,3.87445,4
51.05235,3.87276,4
51.05236,3.87272,4
51.05237,3.87265,4
51.05234,3.87101,5
51.05232,3.87086,5
51.05224,3.86989,6
51.05222,3.86982,6
51.05218,3.86976,6
51.05155,3.86947,6
51.05134,3.86933,6
51.05119,3.86919,6
51.05105,3.86902,6
51.05098,3.86887,7
51.05096,3.86874,7
51.05094,3.86768,8
51.05007,3.86784,8
51.04899,3.86807,5
51.04775,3.86833,4
51.04764,3.86833,4
51.04755,3.86832,4
51.04681,3.86814,4
51.0454,3.86773,5
51.04533,3.86788,5
51.04525,3.86783,5
51.04539,3.86701,5
51.04559,3.86592,6
51.04578,3.86525,6
51.04606,3.86427,5
51.0463,3.86332,6
51.04658,3.86223,6
51.04664,3.86223,6
51.04662,3.86115,8
51.04658,3.86015,9
51.04654,3.85979,10
51.04649,3.85959,10
51.04649,3.85943,10
51.04636,3.85776,11
51.04632,3.85732,11
51.0462,3.85696,11
51.04606,3.8566,10
51.04605,3.85574,8
51.04606,3.85563,7
51.04607,3.85553,7
51.04611,3.85525,7
51.04617,3.85489,7
51.04641,3.85398,5
51.04671,3.85281,4
51.04696,3.8516,5
51.04703,3.85134,5
51.04705,3.85131,5
51.04712,3.85114,5
51.04741,3.85023,5
51.04748,3.84996,5
51.04769,3.84855,5
51.04777,3.84828,5
51.04781,3.84818,5
51.04791,3.84801,6
51.04833,3.84751,6
51.04851,3.84715,6
51.04862,3.8468,6
51.04872,3.8464,6
51.04884,3.84543,5
51.04825,3.84529,7
51.04732,3.84496,8
51.04727,3.84516,8
51.04725,3.84536,8
51.04725,3.84547,8
51.0473,3.84588,8
51.04726,3.84613,9
51.04712,3.84616,8
51.0457,3.84654,5
51.045,3.84669,4
51.0444,3.84767,4
51.04447,3.848,4
51.04413,3.84822,4
51.04292,3.84872,5
51.04291,3.84884,5
51.04317,3.84942,5
51.04321,3.84946,5
51.04319,3.84978,5
51.04308,3.8498,5
51.04308,3.85017,6
51.04244,3.85088,6
51.0424,3.8509,6
51.04227,3.85095,6
51.04209,3.85107,6
51.04203,3.85133,6
51.04194,3.85141,6
51.04093,3.85171,5
51.03987,3.85214,6
51.03942,3.85227,6
51.0393,3.85231,6
51.0391,3.85242,6
51.03914,3.85221,6
51.03913,3.85196,7
51.03909,3.85144,6
51.03909,3.85101,6
51.03918,3.85054,5
51.0392,3.85049,5
51.03913,3.8504,5
51.03911,3.85034,5
51.03909,3.85027,5
51.03907,3.85008,5
51.03905,3.84997,5
51.03904,3.84986,5
51.039,3.84981,5
51.03894,3.84981,5
51.03847,3.84991,5
51.03838,3.84992,5
51.03745,3.85026,5
51.03738,3.85028,5
51.0372,3.85032,5
51.03711,3.85028,5
51.03699,3.8503,5
51.03641,3.85039,4
51.03626,3.85037,4
51.03598,3.85002,4
51.03586,3.84996,4
51.03571,3.84992,4
51.03565,3.84993,4
51.03533,3.8501,4
51.03492,3.8503,4
51.03481,3.85034,4
51.03465,3.85045,4
51.03457,3.85046,4
51.03448,3.85047,4
51.03443,3.8504,4
51.03436,3.85002,4
51.03433,3.8499,4
51.03428,3.84982,4
51.03431,3.84866,3
51.03412,3.84682,4
51.03375,3.84686,4
51.03327,3.84694,4
51.03249,3.84704,4
51.03209,3.84704,4
51.03145,3.84713,5
51.03145,3.84845,8
51.03123,3.8485,7
51.03114,3.84854,8
51.03003,3.84875,8
51.03005,3.84884,8
51.03006,3.84892,8
51.03022,3.84942,9
51.03078,3.85063,8
51.0309,3.85091,8
51.031,3.8511,8
51.03106,3.85232,8
51.03122,3.85294,8
51.03119,3.85316,8
51.03121,3.85321,8
51.03121,3.85343,8
51.03075,3.85338,9
51.03059,3.85331,9
51.03061,3.85539,8
51.03006,3.85567,8
51.0295,3.85586,9
51.02932,3.85546,9
51.02922,3.85536,9
51.0292,3.85569,9
51.02913,3.85565,9
51.02823,3.856,9
51.02823,3.856,9
51.02788,3.85613,9
51.0266,3.8565,7
51.02656,3.85651,7
51.02652,3.85655,7
51.02622,3.85727,7
51.02619,3.85747,6
51.0262,3.85771,6
51.02622,3.85784,6
51.02626,3.85795,6
51.02599,3.85807,5
51.02559,3.85824,5
51.02497,3.85842,4
51.02392,3.85884,6
51.02387,3.85882,6
51.02364,3.85683,7
51.02149,3.85706,3
51.02154,3.85644,4
51.0216,3.85613,4
51.02162,3.85547,4
51.02158,3.85368,4
51.0216,3.85347,4
51.02164,3.85341,4
51.02158,3.85325,4
51.02156,3.85287,4
51.02158,3.85219,4
51.02156,3.85208,4
51.02152,3.85204,4
51.02115,3.85206,4
51.02108,3.85198,4
51.02098,3.85181,5
51.02092,3.85175,5
51.0201,3.85176,6
51.01995,3.85168,6
51.01864,3.85165,3
51.01864,3.8521,3
51.01653,3.8507,3
51.01586,3.85024,2
51.01555,3.84991,2
51.01515,3.85188,2
51.01495,3.85281,2
51.0149,3.85287,2
51.01448,3.85288,2
51.01341,3.85333,2
51.0133,3.85345,2
51.01292,3.85394,2
51.01252,3.8543,1
51.01248,3.85436,1
51.01226,3.85462,1
51.01186,3.85517,2
51.01177,3.85523,2
51.0116,3.85537,2
51.01115,3.8556,2
51.01078,3.85575,3
51.01049,3.85573,3
51.01037,3.85568,3
51.01029,3.85562,2
51.00979,3.85513,1
51.00936,3.85475,1
51.00919,3.85465,2
51.00858,3.85427,3
51.00845,3.85421,4
51.00839,3.85421,4
51.0082,3.85428,4
51.00813,3.85435,5
51.00804,3.85441,5
51.00765,3.85474,5
51.00758,3.85478,4
51.00745,3.85486,4
51.0072,3.855,4
51.00723,3.85498,4
51.00699,3.85504,4
51.00671,3.85496,3
51.00634,3.85494,3
51.0062,3.85495,3
51.00585,3.85531,3
51.00572,3.85543,3
51.00553,3.85557,3
51.00546,3.85562,3
51.00529,3.85566,4
51.00517,3.85564,3
51.00435,3.85536,2
51.00423,3.85537,3
51.00422,3.85536,3
51.00424,3.85479,1
51.0042,3.85255,1
51.00416,3.85182,2
51.004,3.8516,2
51.00359,3.85052,2
51.00297,3.84764,2
51.00294,3.84731,2
51.00296,3.84706,2
51.00304,3.84637,2
51.00305,3.84588,1
51.00299,3.84548,1
51.00288,3.84525,1
51.00253,3.84477,2
51.00248,3.84496,2
51.00238,3.84517,2
51.00219,3.84542,2
51.00173,3.84592,2
51.00151,3.84609,2
51.0005,3.84328,2
51.00034,3.84274,2
51.00014,3.84203,2
50.99982,3.84073,4
50.99971,3.84032,4
50.99929,3.8384,4
50.99915,3.83736,3
50.99898,3.8363,2
50.99884,3.83565,2
50.99877,3.83525,2
50.99875,3.83481,2
50.99873,3.83347,3
50.99875,3.833,3
50.99871,3.8324,3
50.9987,3.83194,4
50.99869,3.83119,7
50.99875,3.82956,12
50.99875,3.82913,12
50.99868,3.82893,12
50.99867,3.82882,12
50.99858,3.82869,12
50.99822,3.82849,10
50.99811,3.82835,10
50.9981,3.82822,10
50.99744,3.82788,7
50.99617,3.82703,5
50.99566,3.82666,4
50.99559,3.82653,4
50.99551,3.82642,4
50.99555,3.82629,4
50.99568,3.82608,3
50.99616,3.82508,3
50.99639,3.82453,4
50.99676,3.82356,4
50.99709,3.82287,5
50.99735,3.82236,6
50.99815,3.82098,5
50.99825,3.82081,5
50.99877,3.82007,4
50.9989,3.81989,4
50.99912,3.81948,3
50.99964,3.81832,6
50.99982,3.81778,6
50.99969,3.8182,6
50.99996,3.81735,5
51.00027,3.81629,5
51.00058,3.81521,6
51.00104,3.81348,2
51.00138,3.81236,3
51.00169,3.81135,4
51.00185,3.81087,4
51.00225,3.8098,4
51.00247,3.80927,4
51.00282,3.80845,3
51.00314,3.80786,4
51.00334,3.80762,4
51.005,3.80562,6
51.00561,3.80457,6
51.00572,3.80429,6
51.00581,3.80446,6
51.00596,3.80425,6
51.00592,3.80416,6
51.0055,3.80354,7
51.0048,3.80243,9
51.00452,3.80199,10
51.00435,3.80172,10
51.00433,3.80162,11
51.00356,3.80043,12
51.00361,3.80034,12
51.00345,3.79994,12
51.00335,3.79973,13
51.00317,3.79936,13
51.00306,3.79919,13
51.00301,3.79908,13
51.00299,3.79902,13
51.00293,3.79891,13
51.0028,3.79866,13
51.00267,3.79845,13
51.00242,3.7982,12
51.00194,3.7991,11
51.00185,3.79926,11
51.00171,3.79964,11
51.00105,3.80099,10
51.00079,3.80159,11
51.00068,3.80159,11
51.00038,3.80212,11
50.99967,3.80355,8
50.9994,3.80399,9
50.9994,3.80412,9
50.9995,3.80425,9
50.99951,3.80433,9
50.99926,3.80483,9
50.99858,3.80408,9
50.99792,3.80547,8
50.99787,3.80561,8
50.99778,3.80556,7
50.99564,3.80587,9
50.99561,3.80584,9
50.99557,3.80582,9
50.99469,3.80584,8
50.99469,3.80627,8
50.99468,3.80638,8
50.99463,3.80721,8
50.9945,3.81018,9
50.99448,3.81059,9
50.99446,3.81084,9
50.99444,3.81135,9
50.99388,3.81143,8
50.99382,3.81146,8
50.99368,3.81164,8
50.99354,3.81182,8
50.99345,3.81197,8
50.99338,3.812,8
50.99308,3.81197,7
50.99247,3.81185,9
50.99207,3.81167,9
50.99193,3.81159,9
50.99174,3.81144,10
50.99133,3.81111,10
50.99098,3.81076,12
50.99082,3.81056,11
50.99002,3.8096,10
50.98994,3.80954,10
50.98988,3.80949,10
50.9897,3.80919,10
50.98885,3.80818,9
50.98963,3.80687,9
50.98979,3.80617,8
50.99002,3.80522,9
50.99011,3.80501,9
50.99024,3.80482,10
50.99034,3.8047,10
50.99043,3.80457,10
50.99047,3.80442,11
50.99047,3.80425,11
50.99043,3.80405,10
50.99036,3.80387,11
50.99028,3.80372,11
50.99026,3.8037,11
50.9901,3.80359,11
50.98949,3.8031,12
50.98942,3.80301,12
50.98935,3.80284,12
50.98931,3.8026,13
50.98929,3.80256,13
50.98926,3.80253,13
50.98913,3.80255,13
50.98892,3.80258,13
50.98886,3.80255,13
50.98883,3.80251,13
50.98876,3.80255,13
50.98867,3.80255,13
50.98623,3.80112,15
50.9856,3.80067,15
50.98528,3.80029,17
50.98512,3.80003,16
50.98463,3.79917,18
50.98455,3.79904,18
50.98446,3.79899,18
50.98443,3.79882,19
50.98433,3.79861,18
50.98429,3.79828,18
50.98439,3.7978,19
50.98442,3.79764,20
50.98439,3.79762,20
50.9844,3.7973,20
50.98388,3.79585,20
50.98326,3.79646,20
50.98315,3.79614,20
50.98283,3.7947,21
50.98281,3.79465,21
50.98269,3.79473,21
50.98254,3.79486,21
50.98184,3.79563,20
50.98108,3.79648,15
50.98049,3.79711,14
50.97983,3.79777,16
50.97946,3.79814,16
50.97918,3.79845,18
50.97864,3.79976,15
50.97834,3.79942,17
50.9779,3.79884,20
50.97785,3.79869,20
50.97776,3.7986,20
50.9777,3.79848,19
50.97765,3.79839,18
50.97761,3.79833,18
50.97749,3.79816,18
50.97744,3.79808,18
50.97725,3.79772,17
50.97716,3.7976,17
50.977,3.79743,17
50.97671,3.79732,16
50.97657,3.79718,15
50.97633,3.79698,15
50.97616,3.79663,15
50.97611,3.79648,15
50.97588,3.79568,15
50.97586,3.79541,14
50.97565,3.79451,13
50.97562,3.7943,13
50.9756,3.79425,13
50.97555,3.7941,13
50.97551,3.79391,13
50.97551,3.7938,13
50.97549,3.7937,13
50.97549,3.79348,12
50.97543,3.79338,13
50.97538,3.79333,13
50.97528,3.79324,13
50.97525,3.79319,13
50.97523,3.79314,13
50.97521,3.79301,13
50.97525,3.79284,13
50.97521,3.79265,13
50.97521,3.79256,13
50.97534,3.79225,13
50.97535,3.79218,13
50.97537,3.79207,13
50.97538,3.79194,13
50.97547,3.79185,13
50.97567,3.79166,13
50.97576,3.79162,13
50.9758,3.79158,13
50.97582,3.79154,13
50.97596,3.79146,13
50.97603,3.79138,13
50.97605,3.79119,13
50.97606,3.79112,13
50.97652,3.7907,13
50.97633,3.79046,13
50.97601,3.78997,13
50.97549,3.78818,13
50.97549,3.78805,14
50.97553,3.78793,14
50.9758,3.7875,14
50.97586,3.78735,14
50.97609,3.78659,15
50.97615,3.78647,15
50.97621,3.78638,15
50.9764,3.78612,15
50.97641,3.78608,15
50.97656,3.78596,15
50.97858,3.78441,21
50.97829,3.78381,21
50.97819,3.78355,22
50.9781,3.78326,21
50.97802,3.78303,21
50.97779,3.78212,21
50.97772,3.78185,21
50.97763,3.7816,20
50.97748,3.78132,21
50.97727,3.78101,21
50.9772,3.78109,21
50.97708,3.78123,21
50.97701,3.78137,21
50.97671,3.78267,19
50.97662,3.78259,19
50.97655,3.78247,19
50.97592,3.78128,21
50.9759,3.78121,21
50.97593,3.78114,21
50.97633,3.78055,22
50.97667,3.78003,22
50.97667,3.77991,22
50.97653,3.7796,23
50.97616,3.77902,24
50.97517,3.77787,24
50.97514,3.77774,24
50.97467,3.77677,24
50.97418,3.77585,24
50.97267,3.77771,21
50.97261,3.77778,20
50.97193,3.77824,19
50.97126,3.77887,17
50.97124,3.77828,17
50.97122,3.7781,18
50.97097,3.77742,17
50.97083,3.77714,18
50.97038,3.77668,18
50.97031,3.77659,18
50.97026,3.7765,18
50.97021,3.7764,19
50.97015,3.77606,18
50.97014,3.77595,18
50.97017,3.77587,19
50.97032,3.77551,20
50.97043,3.77533,20
50.97038,3.77525,20
50.96902,3.77274,20
50.96883,3.77232,20
50.96866,3.77189,21
50.96853,3.77159,21
50.96831,3.7711,20
50.9681,3.77063,20
50.967,3.76835,22
50.96687,3.76815,22
50.96626,3.76752,21
50.96669,3.76663,22
50.96669,3.76662,22
50.96583,3.76508,24
50.96648,3.76385,27
50.96624,3.76349,27
50.96601,3.76315,27
50.96568,3.76268,27
50.96552,3.76246,27
50.96545,3.76239,28
50.96534,3.7623,28
50.96441,3.76106,28
50.96388,3.76205,25
50.9631,3.7601,26
50.96272,3.75915,27
50.96317,3.75872,29
50.96251,3.75735,30
50.9624,3.75591,32
50.96257,3.75576,33
50.96259,3.75568,33
50.96254,3.75553,33
50.9624,3.75512,33
50.9613,3.75606,30
50.96122,3.75625,30
50.96058,3.75689,27
50.95977,3.75788,24
50.95931,3.75885,23
50.95933,3.75887,23
50.959,3.75925,23
50.95801,3.76038,24
50.95736,3.76112,24
50.9556,3.76358,23
50.95555,3.76352,23
50.95535,3.76334,23
50.95507,3.76322,23
50.95496,3.76334,23
50.95507,3.76357,23
50.95511,3.76366,23
50.95518,3.76425,23
50.95523,3.76451,23
50.95555,3.76515,24
50.95576,3.76573,25
50.95586,3.76607,25
50.95605,3.76711,25
50.95619,3.7677,27
50.95633,3.76818,28
50.95635,3.76839,28
50.95558,3.76932,29
50.95479,3.76974,31
50.95459,3.76987,31
50.95439,3.77004,31
50.95437,3.76994,31
50.9543,3.76971,32
50.95425,3.76943,32
50.95406,3.76845,32
50.95384,3.76792,32
50.95318,3.76674,33
50.95293,3.76629,32
50.95256,3.76564,34
50.95189,3.76426,34
50.95182,3.76405,36
50.95172,3.76249,36
50.95164,3.76201,36
50.95156,3.76162,36
50.95103,3.76001,32
50.95091,3.75968,34
50.95083,3.75953,34
50.95057,3.75927,35
50.95041,3.75906,35
50.95032,3.75891,34
50.95025,3.7588,34
50.95006,3.75836,37
50.94974,3.75743,34
50.94966,3.75716,31
50.94949,3.75674,31
50.94941,3.75648,31
50.94937,3.75638,30
50.94934,3.7561,30
50.94927,3.7561,33
50.94888,3.75623,34
50.94878,3.75619,35
50.94873,3.75614,35
50.94814,3.75475,38
50.948,3.75442,39
50.94777,3.75381,39
50.9475,3.75306,42
50.94699,3.75175,41
50.94683,3.75139,40
50.94655,3.75092,42
50.94595,3.74906,44
50.94519,3.74661,44
50.94508,3.74622,46
50.94493,3.74574,46
50.945,3.74494,46
50.94502,3.74488,45
50.94491,3.74413,45
50.94484,3.74415,46
50.94472,3.74415,46
50.94448,3.74406,46
50.94437,3.744,46
50.94417,3.74381,47
50.94408,3.74376,47
50.94404,3.74377,47
50.94399,3.74378,47
50.94339,3.74427,46
50.94304,3.74321,47
50.94271,3.74227,48
50.94185,3.74011,48
50.94102,3.73833,49
50.94091,3.7381,50
50.9407,3.73769,50
50.9403,3.73693,50
50.94009,3.73644,51
50.93997,3.73606,51
50.93991,3.7362,51
50.93946,3.73678,50
50.93901,3.73736,47
50.93878,3.73766,46
50.93755,3.73934,36
50.93725,3.73852,37
50.93714,3.73814,38
50.93699,3.7376,39
50.93681,3.73684,39
50.93667,3.73618,41
50.93659,3.73585,41
50.93614,3.73435,45
50.93605,3.73435,44
50.93586,3.73352,44
50.93566,3.73296,45
50.93556,3.73273,45
50.93524,3.73203,45
50.93484,3.73116,44
50.93471,3.73079,44
50.9346,3.73026,43
50.93459,3.73003,43
50.93466,3.72919,43
50.93465,3.72889,43
50.93567,3.72826,46
50.93611,3.72798,49
50.93732,3.72717,51
50.93826,3.72653,51
50.93803,3.72572,51
50.93895,3.72507,48
50.93858,3.724,47
50.93773,3.72208,47
50.93768,3.72196,48
50.93718,3.7208,48
50.93714,3.72069,48
50.937,3.72033,47
50.93688,3.71999,47
50.93662,3.71923,48
50.93654,3.71901,48
50.93652,3.71892,48
50.93599,3.71661,48
50.93592,3.71637,45
50.93577,3.71601,44
50.93551,3.71544,42
50.93532,3.71513,42
50.935,3.71548,39
50.93373,3.71312,35
50.93361,3.71292,35
50.93234,3.71102,32
50.93226,3.71122,32
50.9322,3.7113,32
50.93202,3.71151,32
50.93193,3.71156,32
50.93104,3.71214,32
50.93098,3.71215,32
50.93088,3.71216,32
50.93083,3.71213,32
50.93049,3.71177,32
50.93037,3.71115,32
50.93019,3.71026,31
50.92981,3.70838,31
50.92961,3.7074,31
50.92945,3.70661,31
50.92931,3.70592,31
50.92915,3.70518,32
50.92907,3.70478,33
50.92887,3.70395,34
50.92884,3.70389,34
50.92875,3.70363,34
50.92846,3.70302,33
50.92839,3.70302,33
50.92792,3.70276,32
50.92777,3.70265,33
50.92762,3.70241,31
50.92727,3.70173,31
50.92689,3.70047,31
50.92687,3.70029,31
50.9268,3.69974,31
50.92676,3.6995,31
50.9264,3.69862,32
50.92636,3.69856,32
50.92619,3.69826,32
50.92601,3.69805,32
50.92588,3.69837,31
50.92581,3.69847,31
50.92573,3.69854,31
50.92522,3.69874,31
50.92493,3.69886,30
50.9247,3.69889,30
50.92461,3.69887,30
50.92399,3.69872,28
50.92391,3.69867,28
50.92386,3.69858,28
50.92344,3.69724,28
50.92293,3.6956,30
50.92267,3.69535,30
50.92221,3.69492,29
50.92232,3.69462,30
50.92248,3.69435,30
50.92265,3.69419,30
50.92311,3.69392,32
50.92315,3.69388,32
50.92341,3.69341,33
50.92348,3.69323,33
50.92344,3.69313,33
50.92337,3.69288,33
50.92326,3.69267,33
50.92306,3.69237,33
50.92301,3.69228,34
50.92222,3.69077,36
50.92114,3.68952,38
50.91969,3.69046,35
50.91927,3.69083,32
50.91921,3.69089,32
50.91913,3.69099,32
50.9191,3.69104,32
50.91904,3.69106,32
50.91875,3.69086,31
50.91869,3.69093,31
50.91865,3.69089,31
50.91856,3.691,30
50.91842,3.69112,27
50.91838,3.69125,27
50.91833,3.69127,26
50.91824,3.69119,26
50.91822,3.6912,26
50.91813,3.69126,26
50.91808,3.6912,25
50.91807,3.69114,25
50.91791,3.69086,25
50.9179,3.69081,25
50.91779,3.69062,24
50.91764,3.69085,20
50.91731,3.69165,19
50.91708,3.69216,19
50.91693,3.69246,20
50.91675,3.69281,17
50.91644,3.6933,19
50.91634,3.69312,19
50.91538,3.69181,14
50.91499,3.69138,12
50.91461,3.69092,11
50.914,3.69052,9
50.91393,3.69046,9
50.91371,3.69029,8
50.91365,3.6904,9
50.91353,3.69047,9
50.91347,3.69048,9
50.91335,3.69048,9
50.91332,3.69048,9
50.9132,3.69044,9
50.91301,3.69034,9
50.91298,3.69034,9
50.91293,3.69033,9
50.91245,3.69017,10
50.91204,3.69016,10
50.91159,3.6901,10
50.91093,3.68997,11
50.91031,3.68963,8
50.90991,3.68925,10
50.90921,3.68891,10
50.90912,3.68883,10
50.9087,3.68833,10
50.90843,3.68801,10
50.90818,3.68773,10
50.90816,3.68778,10
50.90803,3.68807,10
50.90777,3.68868,11
50.90756,3.68894,11
50.90746,3.68885,11
50.90732,3.68879,11
50.90725,3.68879,11
50.90698,3.68885,11
50.90696,3.6887,11
50.907,3.68844,11
50.907,3.68832,11
50.90688,3.68829,11
50.90664,3.68836,10
50.9065,3.68836,10
50.90631,3.68832,9
50.90617,3.68835,9
50.906,3.68839,9
50.90558,3.68857,7
50.90517,3.68872,7
50.9051,3.68871,7
50.90472,3.68887,7
50.90455,3.68892,7
50.90437,3.68903,8
50.90429,3.68905,9
50.90401,3.68918,9
50.90358,3.68933,9
50.90318,3.68956,9
50.90287,3.68981,9
50.90265,3.68991,9
50.90242,3.68993,8
50.90204,3.6899,8
50.90197,3.68988,8
50.9017,3.68975,7
50.90131,3.68968,8
50.90123,3.68937,8
50.90096,3.68916,9
50.9009,3.68906,9
50.90088,3.68892,9
50.90088,3.68872,9
50.90086,3.6885,9
50.90097,3.68807,9
50.90104,3.68796,8
50.9013,3.68782,8
50.90151,3.68773,8
50.90177,3.68781,8
50.90193,3.68779,8
50.90205,3.68773,8
50.90213,3.68771,8
50.90215,3.68766,8
50.90215,3.68758,8
50.9021,3.68747,8
50.90213,3.68731,8
50.90178,3.68719,9
50.90154,3.68709,9
50.90111,3.68697,9
50.9009,3.68698,9
50.90068,3.68714,9
50.90042,3.68762,8
50.90017,3.68836,9
50.9001,3.68884,9
50.90009,3.68926,10
50.9001,3.6893,10
50.90011,3.68947,10
50.90016,3.68966,10
50.90021,3.68983,11
50.90004,3.69009,11
50.90013,3.69027,12
50.89883,3.69193,15
50.89835,3.6921,16
50.89712,3.69283,17
50.89697,3.69295,17
50.89654,3.69343,17
50.89625,3.69332,16
50.89604,3.6937,16
50.89507,3.69584,15
50.89495,3.69567,15
50.89491,3.69548,14
50.89396,3.69651,14
50.89385,3.69669,14
50.89379,3.69672,14
50.89373,3.69673,14
50.8937,3.69673,14
50.89367,3.6967,14
50.89365,3.69666,14
50.89363,3.6965,14
50.89348,3.69595,12
50.89344,3.69569,12
50.89331,3.69554,12
50.89329,3.69537,12
50.89322,3.69524,12
50.89311,3.69485,12
50.89228,3.69523,11
50.89225,3.69533,11
50.89215,3.69644,12
50.89211,3.69671,12
50.89179,3.69799,13
50.89148,3.69904,14
50.89137,3.69935,14
50.89129,3.69963,14
50.89078,3.70044,15
50.89031,3.70125,17
50.89027,3.70128,17
50.89032,3.70139,17
50.89048,3.70162,19
50.89109,3.70219,19
50.89124,3.70239,20
50.89135,3.7028,21
50.89135,3.7031,21
50.89119,3.70356,22
50.89112,3.70371,23
50.89103,3.70397,25
50.8908,3.70527,31
50.89062,3.70567,33
50.89053,3.70582,33
50.89036,3.70605,34
50.89035,3.70612,34
50.89034,3.70631,34
50.8903,3.7067,36
50.89029,3.70683,36
50.89011,3.70696,38
50.89001,3.70673,38
50.88987,3.70647,38
50.88954,3.70676,39
50.88878,3.70735,43
50.88872,3.70724,42
50.88864,3.70717,42
50.88837,3.70707,42
50.88801,3.70701,43
50.88732,3.70711,40
50.88591,3.70727,27
50.88571,3.70795,28
50.88558,3.70848,29
50.88514,3.70838,23
50.88455,3.7082,21
50.88393,3.70827,16
50.88374,3.70825,16
50.88348,3.70821,14
50.88346,3.7089,14
50.88346,3.70959,15
50.88348,3.70974,15
50.88352,3.70995,18
50.88352,3.71024,18
50.88348,3.71052,16
50.88348,3.71072,17
50.8835,3.71089,19
50.88361,3.71131,19
50.88363,3.71146,19
50.88363,3.71153,19
50.88352,3.71188,19
50.8835,3.71194,19
50.88346,3.71218,18
50.88346,3.71249,18
50.88347,3.7126,18
50.88353,3.71284,19
50.88358,3.71303,19
50.88373,3.71328,18
50.88375,3.71334,18
50.88378,3.71346,17
50.8838,3.71369,17
50.88382,3.71379,18
50.88389,3.7139,18
50.88398,3.71399,18
50.88402,3.71405,18
50.88411,3.71426,18
50.8841,3.71456,18
50.88404,3.71472,18
50.88383,3.71458,17
50.88378,3.71481,18
50.88367,3.71519,17
50.88359,3.71574,17
50.88355,3.71589,17
50.88349,3.716,17
50.88326,3.71628,15
50.88311,3.71662,15
50.88308,3.71672,14
50.88303,3.7168,14
50.88301,3.71686,14
50.88299,3.71695,14
50.88303,3.7175,16
50.88305,3.71809,16
50.88309,3.71825,17
50.88311,3.71838,17
50.88311,3.71901,18
50.88307,3.71914,18
50.88307,3.71932,18
50.8831,3.71949,18
50.88315,3.71963,18
50.88325,3.71991,19
50.88327,3.71995,19
50.88326,3.72007,19
50.88309,3.72075,19
50.88305,3.72092,19
50.88277,3.72165,19
50.8827,3.72185,18
50.88268,3.72195,18
50.88255,3.72232,17
50.88247,3.72271,17
50.88247,3.72275,17
50.88246,3.72279,17
50.88244,3.72286,17
50.88238,3.72306,17
50.88224,3.72358,19
50.88202,3.72417,20
50.88195,3.7245,20
50.88175,3.72528,20
50.88168,3.72569,20
50.88161,3.72586,20
50.88135,3.72631,20
50.88131,3.72643,19
