latitude,longitude,elevation
51.06094,2.93061,13
51.06083,2.93089,13
51.06056,2.93186,14
51.0605,2.93214,14
51.06046,2.93222,14
51.0604,2.93232,14
51.06026,2.93241,14
51.0585,2.93283,12
51.05806,2.93308,12
51.05751,2.93336,11
51.05684,2.93354,10
51.0564,2.93373,10
51.05622,2.93378,10
51.05565,2.93379,10
51.05548,2.93256,10
51.05541,2.93229,10
51.05527,2.93202,10
51.05508,2.93175,9
51.05458,2.93114,9
51.05442,2.93082,9
51.05417,2.9305,8
51.05398,2.9303,8
51.054,2.93011,8
51.05499,2.92848,8
51.05507,2.9283,8
51.05585,2.92757,8
51.05587,2.92744,8
51.05561,2.92707,8
51.05564,2.92697,8
51.05576,2.92683,8
51.05584,2.92664,8
51.05598,2.92622,8
51.05616,2.92646,8
51.05621,2.92643,8
51.05704,2.92481,10
51.0571,2.9246,10
51.05782,2.92328,10
51.05816,2.9225,11
51.05834,2.92198,11
51.05796,2.92183,12
51.05758,2.92176,11
51.05686,2.92177,11
51.05644,2.92186,10
51.05623,2.92181,10
51.05588,2.92147,8
51.05514,2.92055,7
51.0547,2.92007,6
51.05438,2.91987,7
51.05415,2.91965,7
51.05402,2.91968,7
51.05352,2.92023,7
51.05337,2.9203,7
51.05326,2.92022,7
51.0531,2.92005,7
51.0527,2.919,7
51.05246,2.91817,7
51.05166,2.91921,6
51.05158,2.91922,6
51.05076,2.92053,4
51.05058,2.92065,4
51.05049,2.92044,4
51.05038,2.92027,4
51.05012,2.92006,4
51.04964,2.92008,4
51.04944,2.9199,3
51.04883,2.91938,2
51.04767,2.91899,2
51.04744,2.91881,2
51.04735,2.91881,2
51.0472,2.91891,3
51.047,2.91912,3
51.04692,2.91913,3
51.04658,2.91914,4
51.04666,2.91783,3
51.04664,2.91761,3
51.0466,2.91745,2
51.04655,2.9173,2
51.04641,2.91699,2
51.04634,2.91679,2
51.04636,2.91633,1
51.04629,2.91614,1
51.04629,2.91614,1
51.04609,2.9163,1
51.04583,2.91661,2
51.04538,2.91731,3
51.04462,2.91857,3
51.0444,2.91833,3
51.04432,2.91824,3
51.04369,2.9165,2
51.04329,2.91562,2
51.04296,2.91497,2
51.0428,2.91462,1
51.04227,2.91323,1
51.04224,2.91309,1
51.03575,2.91082,0
51.0355,2.91065,0
51.03536,2.91045,0
51.03536,2.91045,0
51.03556,2.90984,0
51.03565,2.90963,0
51.03575,2.9095,0
51.03613,2.90928,0
51.03637,2.90906,0
51.03838,2.89165,0
51.03856,2.88973,0
51.03885,2.88709,0
51.03922,2.88346,0
51.03924,2.88251,0
51.03936,2.88191,0
51.04022,2.87866,1
51.0407,2.87704,1
51.04097,2.87638,1
51.04116,2.87601,0
51.04073,2.87263,0
51.0406,2.87253,0
51.0403,2.87241,0
51.03998,2.87223,0
51.03954,2.87189,0
51.03897,2.87139,1
51.03864,2.87097,0
51.03819,2.87027,0
51.03798,2.8698,0
51.03784,2.86936,0
51.03778,2.86883,0
51.03773,2.86834,1
51.03799,2.86691,2
51.03804,2.86625,2
51.03808,2.86607,1
51.03806,2.86585,1
51.03788,2.86567,2
51.03768,2.8656,2
51.03703,2.86569,3
51.03662,2.86569,4
51.03654,2.86567,4
51.03643,2.86561,4
51.03628,2.86559,5
51.03613,2.86559,6
51.036,2.86552,6
51.03583,2.86555,6
51.03583,2.86577,6
51.03586,2.866,6
51.03604,2.86661,5
51.03564,2.86666,7
51.03564,2.86687,7
51.03561,2.86699,7
51.03556,2.86711,7
51.03542,2.86731,7
51.03535,2.86744,7
51.03534,2.86751,7
51.03534,2.8676,7
51.03525,2.8676,7
51.0352,2.86753,8
51.03512,2.8675,8
51.03498,2.86738,9
51.03485,2.86737,9
51.03473,2.86739,9
51.03458,2.86752,9
51.03446,2.86751,9
51.03443,2.86747,9
51.0343,2.86749,9
51.03409,2.86748,9
51.03402,2.86734,9
51.03381,2.8674,9
51.03368,2.86744,9
51.03367,2.86727,10
51.03363,2.86714,10
51.03327,2.86582,10
51.03338,2.86577,10
51.03355,2.86576,10
51.03347,2.86475,10
51.03339,2.8638,9
51.03386,2.8639,9
51.03421,2.86394,9
51.03446,2.86398,7
51.03462,2.86405,7
51.03475,2.86415,7
51.03498,2.86381,7
51.03502,2.86389,6
51.0351,2.86374,6
51.03501,2.86356,6
51.03493,2.86329,6
51.03489,2.863,6
51.03495,2.86245,4
51.03491,2.86221,4
51.03458,2.86109,2
51.03444,2.86086,2
51.03394,2.86027,2
51.0339,2.86027,2
51.03369,2.85982,2
51.0337,2.85965,2
51.03374,2.85957,2
51.03392,2.85975,2
51.0341,2.85946,2
51.03455,2.85889,0
51.03475,2.8586,1
51.03486,2.85839,1
51.03497,2.85818,1
51.03524,2.85746,0
51.03535,2.85726,0
51.0359,2.85639,1
51.03603,2.85614,1
51.03609,2.85587,1
51.0361,2.85563,1
51.03584,2.85567,1
51.03577,2.85543,1
51.03565,2.85529,1
51.03557,2.85527,1
51.03551,2.85526,1
51.03548,2.85533,1
51.03497,2.85556,2
51.03473,2.85556,2
51.03386,2.85538,2
51.03334,2.8552,3
51.03337,2.85502,3
51.03341,2.8545,3
51.03342,2.85439,3
51.03345,2.85428,3
51.03374,2.85445,2
51.03385,2.85451,2
51.03385,2.85452,2
51.03383,2.85458,2
51.03349,2.85455,3
51.03339,2.85452,3
51.03332,2.85449,3
51.03302,2.85432,3
51.03302,2.85424,3
51.03282,2.85415,3
51.03252,2.85412,3
51.03183,2.85414,3
51.03106,2.85432,3
51.03019,2.85425,2
51.02937,2.8541,1
51.0279,2.85069,0
51.02765,2.85125,0
51.02638,2.85097,0
51.02603,2.85171,1
51.02599,2.85198,1
51.02586,2.85197,1
51.02583,2.8519,1
51.02571,2.85187,1
51.02556,2.85188,1
51.02496,2.85122,0
51.02262,2.85024,0
51.02234,2.84978,0
51.02045,2.8484,0
51.01981,2.84833,1
51.0195,2.84842,1
51.01924,2.8486,1
51.01889,2.84898,1
51.01848,2.84946,1
51.01813,2.84965,1
51.0177,2.84976,1
51.01741,2.84975,0
51.01734,2.84971,0
51.01711,2.84962,0
51.0168,2.84934,0
51.01645,2.8489,0
51.01555,2.84761,0
51.01615,2.8465,0
51.01641,2.84584,1
51.01647,2.84537,1
51.01642,2.84484,1
51.0164,2.84463,1
51.01631,2.84431,1
51.01602,2.84382,1
51.01601,2.84361,1
51.01752,2.84053,1
51.01757,2.84021,1
51.0176,2.83951,0
51.0176,2.83931,0
51.01754,2.83915,0
51.01687,2.83828,1
51.01683,2.83816,1
51.01683,2.838,1
51.01698,2.83757,0
51.01699,2.83732,0
51.01672,2.83697,1
51.01667,2.83683,1
51.01649,2.83417,2
51.01634,2.83379,2
51.01598,2.8335,2
51.01519,2.83252,0
51.01512,2.83244,0
51.01512,2.83226,0
51.01407,2.82915,0
51.01405,2.82883,0
51.01304,2.82442,0
51.01271,2.82364,0
51.01243,2.82305,0
51.01226,2.82261,0
51.01214,2.82237,0
51.01202,2.82224,0
51.01109,2.82162,0
51.01084,2.82129,0
51.00944,2.81455,0
51.0091,2.81309,0
51.00911,2.81283,0
51.00872,2.81265,0
51.00832,2.81265,0
51.00809,2.81271,0
51.00798,2.81276,0
51.00773,2.81317,0
51.00761,2.8133,0
51.0073,2.81355,0
51.0072,2.81359,0
51.0071,2.81361,0
51.00689,2.81355,0
51.00668,2.81338,1
51.00637,2.81332,1
51.0061,2.81335,1
51.00552,2.81365,1
51.00545,2.81366,1
51.00497,2.81351,0
51.00478,2.81339,0
51.00455,2.81317,0
51.00126,2.80443,0
51.00126,2.80416,0
51.0014,2.80405,0
51.0011,2.80226,0
51.00093,2.80137,0
51.00083,2.80129,0
51.0004,2.80099,0
50.99993,2.80049,1
50.99935,2.79978,1
50.9991,2.80028,1
50.99904,2.80054,1
50.99238,2.80559,0
50.99202,2.80566,0
50.98468,2.81717,0
50.98504,2.81737,0
50.99277,2.83228,0
50.99035,2.83745,0
50.98998,2.83821,0
50.9898,2.83842,0
50.98929,2.83875,1
50.98903,2.83899,1
50.98878,2.83918,2
50.98855,2.83966,1
50.98854,2.8407,2
50.98851,2.84076,2
50.98857,2.84092,2
50.98867,2.84111,2
50.98868,2.84121,2
50.98857,2.84166,2
50.98841,2.84194,2
50.98838,2.84213,2
50.98829,2.84248,2
50.98821,2.84263,2
50.98781,2.84321,1
50.98773,2.84332,1
50.98763,2.84333,1
50.9875,2.84333,1
50.98756,2.84399,1
50.98766,2.84425,1
50.98767,2.84432,1
50.98683,2.84577,1
50.98677,2.84598,1
50.98649,2.84642,1
50.98562,2.84791,1
50.98525,2.84817,0
50.98498,2.84764,1
50.98495,2.84743,1
50.98501,2.84718,2
50.98516,2.84705,2
50.98519,2.84698,2
50.98516,2.84684,2
50.98414,2.84552,1
50.98407,2.84556,1
50.98388,2.84592,1
50.98292,2.84454,3
50.98266,2.84528,2
50.98238,2.84624,1
50.9821,2.84693,1
50.98203,2.84719,1
50.9817,2.84748,1
50.98128,2.84768,1
50.98111,2.84789,2
50.98003,2.84828,3
50.97946,2.84842,3
50.97935,2.84829,3
50.97794,2.84887,2
50.97793,2.84899,2
50.97767,2.84901,2
50.9771,2.84914,1
50.97679,2.84919,1
50.97656,2.8492,1
50.97562,2.84878,1
50.97513,2.8486,1
50.97458,2.84856,1
50.9742,2.8486,1
50.9733,2.84839,1
50.97203,2.84823,1
50.97193,2.84818,1
50.97179,2.84784,1
50.97148,2.84712,1
50.97141,2.84708,1
50.97125,2.84721,1
50.97053,2.84779,1
50.97036,2.84789,2
50.97019,2.84797,2
50.96941,2.84647,2
50.9694,2.84649,2
50.96916,2.84685,2
50.96903,2.84707,2
50.96885,2.84752,2
50.96836,2.84655,2
50.96789,2.84563,2
50.96766,2.84519,2
50.96714,2.84415,2
50.96676,2.84337,3
50.96628,2.8423,3
50.96611,2.84208,3
50.96566,2.84159,3
50.9654,2.84117,3
50.96466,2.83937,4
50.96453,2.83908,4
50.96371,2.83777,4
50.96395,2.83748,4
50.96383,2.83712,4
50.96341,2.83567,4
50.96335,2.83556,4
50.96325,2.83513,3
50.96283,2.8338,2
50.96256,2.83291,2
50.96213,2.83148,2
50.96148,2.8294,1
50.96067,2.82676,0
50.95992,2.82432,0
50.95965,2.82352,0
50.95904,2.82222,1
50.95893,2.82246,2
50.95874,2.82305,1
50.95864,2.82314,1
50.95878,2.82374,1
50.95877,2.82384,1
50.95864,2.82392,1
50.9573,2.82543,1
50.95692,2.82576,0
50.95627,2.82618,1
50.95598,2.82643,1
50.95491,2.82725,1
50.95464,2.8274,0
50.95437,2.82749,1
50.95405,2.8275,1
50.9534,2.82738,1
50.95304,2.82742,1
50.95224,2.82761,1
50.95168,2.82769,1
50.95009,2.82721,0
50.95009,2.82721,0
50.94957,2.82702,0
50.94895,2.82682,1
50.94812,2.82667,1
50.94798,2.82673,1
50.94693,2.82651,0
50.94607,2.82647,0
50.94589,2.82651,0
50.94336,2.8282,1
50.9424,2.8289,1
50.94,2.83048,1
50.93997,2.83058,1
50.93934,2.83088,1
50.93892,2.83103,1
50.93849,2.83114,1
50.93736,2.83145,2
50.93677,2.83162,2
50.93643,2.83178,3
50.93527,2.83229,2
50.93509,2.83243,1
50.9349,2.8325,1
50.93483,2.8326,1
50.9343,2.83304,2
50.93385,2.83336,2
50.93192,2.83472,2
50.93039,2.8358,1
50.92953,2.83648,2
50.92891,2.83692,4
50.92874,2.83697,4
50.92866,2.83704,4
50.92815,2.83714,4
50.92783,2.83725,4
50.92767,2.83729,3
50.92718,2.83752,2
50.92582,2.83834,2
50.92549,2.8386,2
50.92508,2.83908,1
50.92453,2.83979,1
50.92409,2.84022,2
50.92369,2.84054,2
50.92302,2.84093,3
50.92219,2.84135,2
50.92155,2.84162,2
50.92126,2.84183,2
50.92112,2.84196,2
50.921,2.84218,2
50.92042,2.84339,2
50.92017,2.84384,2
50.92012,2.84401,3
50.92005,2.8441,3
50.92006,2.84412,3
50.91997,2.84423,3
50.91975,2.84435,3
50.91968,2.84433,3
50.9189,2.84501,3
50.91826,2.84585,3
50.91789,2.84632,3
50.91757,2.84664,4
50.91721,2.84693,4
50.91646,2.84727,4
50.91625,2.84732,4
50.91533,2.84737,4
50.91494,2.84743,5
50.91475,2.84757,6
50.91412,2.84797,5
50.9134,2.84842,4
50.91319,2.84851,4
50.91268,2.84862,4
50.91243,2.84857,4
50.91183,2.84841,4
50.91168,2.84848,4
50.91095,2.84923,5
50.91046,2.84939,5
50.91026,2.84954,5
50.91023,2.84959,5
50.91028,2.84998,5
50.9103,2.8501,5
50.9103,2.8501,5
50.91062,2.85002,5
50.91062,2.85017,5
50.91057,2.8503,5
50.91035,2.85053,6
50.91041,2.85073,6
50.9104,2.85084,6
50.91029,2.85096,6
50.91033,2.85132,7
50.91011,2.85201,8
50.90985,2.85242,8
50.90928,2.85107,8
50.9092,2.85079,8
50.90903,2.85087,9
50.90897,2.85087,9
50.90887,2.85083,9
50.90887,2.85073,9
50.90883,2.85063,9
50.90876,2.85056,9
50.90854,2.85058,9
50.90843,2.85065,9
50.90835,2.85074,9
50.90822,2.85069,9
50.90807,2.85078,9
50.90794,2.85089,9
50.90776,2.85088,9
50.90765,2.85072,9
50.90758,2.85069,9
50.90751,2.85071,9
50.90737,2.85074,9
50.90712,2.85084,9
50.90709,2.85083,9
50.90701,2.85082,9
50.90696,2.85086,9
50.90689,2.85088,9
50.90677,2.85089,9
50.90668,2.85091,9
50.90659,2.85089,9
50.90646,2.85097,9
50.90636,2.85095,9
50.90629,2.85099,9
50.9062,2.851,9
50.90605,2.85104,8
50.90601,2.85102,8
50.90589,2.85111,8
50.90572,2.85112,8
50.90552,2.85124,8
50.90545,2.85119,8
50.90529,2.85131,8
50.9052,2.85134,8
50.90508,2.85144,9
50.90498,2.85144,9
50.90486,2.85154,9
50.9047,2.8517,10
50.90459,2.85175,9
50.90438,2.85197,9
50.90425,2.85205,10
50.90423,2.85213,10
50.90409,2.8523,10
50.90397,2.85252,10
50.90384,2.85258,10
50.90363,2.85274,10
50.90335,2.85293,10
50.9032,2.85291,10
50.90265,2.85343,10
50.90259,2.85352,10
50.90242,2.85368,10
50.90151,2.85449,9
50.90143,2.85447,9
50.90137,2.8545,9
50.90131,2.85459,9
50.90124,2.85466,9
50.9012,2.85469,9
50.90116,2.8547,9
50.90114,2.85466,9
50.90102,2.85484,9
50.90098,2.85484,9
50.90094,2.85486,9
50.9009,2.85492,9
50.90085,2.85493,10
50.90079,2.85495,10
50.90071,2.85511,10
50.9006,2.85518,10
50.90056,2.8553,10
50.9005,2.85534,10
50.90026,2.85563,10
50.89988,2.85629,9
50.89913,2.85766,8
50.89813,2.85945,7
50.89747,2.86066,7
50.89664,2.86225,8
50.8962,2.86295,8
50.89614,2.86286,8
50.89593,2.86248,9
50.89592,2.86245,9
50.89588,2.86238,9
50.89586,2.86228,9
50.89576,2.86209,9
50.89539,2.86258,9
50.89524,2.86248,9
50.89524,2.86239,9
50.8951,2.86212,9
50.89483,2.86179,9
50.89477,2.86174,9
50.89471,2.86169,9
50.89388,2.86076,9
50.89316,2.86198,9
50.8929,2.86164,9
50.8926,2.86127,10
50.8923,2.86185,10
50.89173,2.86087,10
50.89092,2.85979,10
50.89011,2.85897,10
50.88894,2.85826,10
50.88777,2.85795,10
50.88634,2.85817,12
50.88612,2.85825,12
50.88404,2.85886,13
50.88357,2.859,13
50.87959,2.86013,12
50.87738,2.86075,13
50.87651,2.861,13
50.87556,2.86129,13
50.8755,2.8613,13
50.87446,2.86173,14
50.87162,2.86344,16
50.87135,2.8636,16
50.86874,2.86515,18
50.86883,2.86554,18
50.869,2.86623,17
50.86932,2.86734,16
50.87,2.8691,14
50.8702,2.86943,14
50.87073,2.87075,13
50.87118,2.8718,11
50.87125,2.87197,11
50.87137,2.87235,11
50.87155,2.87305,12
50.87157,2.87313,12
50.8718,2.87292,12
50.87187,2.87291,12
50.87193,2.87292,12
50.87198,2.87299,12
50.87206,2.8731,12
50.87228,2.87294,12
50.87227,2.87312,12
50.87213,2.8734,13
50.87197,2.87351,13
50.87193,2.87357,13
50.87189,2.87368,13
50.87174,2.87378,12
50.87001,2.87517,13
50.86909,2.8759,12
50.86833,2.8765,11
50.8667,2.87772,11
50.86577,2.87841,11
50.8652,2.87884,11
50.86342,2.88018,12
50.86101,2.88203,13
50.86063,2.88228,12
50.86044,2.88233,12
50.8603,2.88232,12
50.86024,2.8823,12
50.85989,2.88196,13
50.85975,2.88179,12
50.85945,2.88135,13
50.85913,2.88087,14
50.85903,2.88075,15
50.85881,2.88051,15
50.85868,2.88037,15
50.85843,2.88022,16
50.85821,2.88012,16
50.85809,2.88009,17
50.85795,2.88011,16
50.85778,2.88007,16
50.8575,2.87999,16
50.85719,2.87984,16
50.85706,2.87976,16
50.85693,2.87966,16
50.85674,2.87938,16
50.85668,2.87941,16
50.85655,2.87966,16
50.85652,2.87962,16
50.85649,2.87974,16
50.85642,2.87988,16
50.85605,2.88021,16
50.85531,2.88091,17
50.85604,2.88345,16
50.85632,2.8845,16
50.85567,2.88501,18
50.85555,2.88506,18
50.85542,2.88507,18
50.85546,2.88599,17
50.85541,2.8861,17
50.85543,2.88663,17
50.85554,2.88889,20
50.85529,2.88892,20
50.85532,2.89009,20
50.85535,2.89035,20
50.85526,2.89041,20
50.85507,2.89035,21
50.85505,2.89039,21
50.85505,2.89065,21
50.85499,2.89085,21
50.85479,2.89092,21
50.85455,2.89095,21
50.85435,2.89093,22
50.85424,2.89088,22
50.85414,2.8909,23
50.85404,2.8909,23
50.85394,2.89076,23
50.85387,2.89062,23
50.85382,2.89054,23
50.85376,2.8905,23
50.8537,2.8905,23
50.85337,2.89058,24
50.85293,2.89068,24
50.85288,2.89059,24
50.85284,2.89054,24
50.8528,2.89052,24
50.85249,2.89052,23
50.85245,2.89049,23
50.85238,2.89046,23
50.85205,2.89062,23
50.85211,2.89106,23
50.85195,2.89111,23
50.85151,2.8913,23
50.85145,2.89132,23
50.85124,2.89142,23
50.85118,2.89158,24
50.85114,2.89162,24
50.85095,2.89169,24
50.85075,2.89174,25
50.85017,2.89176,25
50.85005,2.89174,25
50.84992,2.89168,26
50.84977,2.89165,26
50.84972,2.89173,27
50.84968,2.89174,26
50.84935,2.89174,25
50.84929,2.89172,25
50.84927,2.89169,25
50.84923,2.89159,25
50.84919,2.8914,25
50.84909,2.89131,24
50.84904,2.89131,24
50.84888,2.89133,24
50.8484,2.8914,24
50.84816,2.89147,24
50.84762,2.89164,25
50.84762,2.89196,25
50.8476,2.89201,25
50.84721,2.89224,25
50.847,2.89233,25
50.84685,2.89232,25
50.84672,2.89229,25
50.84655,2.89217,25
50.84649,2.89214,25
50.84643,2.89185,25
50.84632,2.89179,25
50.8462,2.89177,24
50.84582,2.89181,23
50.84541,2.89177,23
50.84531,2.89177,23
50.84522,2.89181,23
50.84494,2.89147,22
50.84487,2.89139,22
50.8446,2.89117,21
50.84458,2.89076,21
50.84455,2.89065,21
50.84438,2.89046,21
50.84434,2.89035,21
50.84443,2.88979,20
50.84447,2.88973,20
50.84449,2.88987,20
50.84445,2.89029,20
50.84434,2.89025,20
50.84357,2.88983,20
50.8434,2.89059,20
50.8434,2.89077,20
50.8434,2.89087,20
50.84349,2.89133,21
50.84355,2.89177,21
50.84361,2.89194,21
50.84371,2.89209,21
50.84366,2.89222,21
50.84329,2.89243,20
50.84327,2.89241,20
50.84329,2.89143,20
50.84323,2.8908,20
50.8431,2.89071,20
50.8431,2.89065,20
50.84318,2.89044,20
50.84318,2.89041,20
50.8431,2.89046,20
50.84299,2.89046,20
50.84295,2.89047,20
50.84295,2.89041,20
50.84286,2.89043,20
50.84269,2.89044,20
50.84264,2.89011,19
50.84258,2.88994,19
50.84237,2.88983,19
50.84239,2.88963,19
50.84239,2.88952,19
50.84235,2.88946,19
50.8422,2.88943,19
50.84071,2.88925,20
50.8392,2.88881,20
50.83905,2.88878,20
50.83891,2.88886,20
50.83882,2.88907,19
50.83876,2.88924,19
50.83868,2.88932,19
50.83858,2.88936,19
50.8383,2.8894,18
50.83765,2.88914,18
50.83751,2.88909,18
50.83728,2.88908,18
50.83706,2.88919,18
50.83687,2.88938,18
50.83672,2.88965,18
50.8367,2.88983,18
50.83681,2.8917,18
50.83683,2.89185,18
50.83692,2.89196,18
50.83738,2.89219,18
50.83784,2.89219,18
50.8381,2.89218,17
50.83814,2.89221,17
50.83818,2.89227,17
50.83827,2.89462,19
50.83833,2.89488,19
50.83846,2.89541,19
50.83842,2.89757,18
50.8384,2.89842,17
50.83837,2.89929,17
50.8384,2.89946,17
50.83849,2.89954,17
50.83951,2.90022,17
50.83989,2.90047,17
50.84007,2.90054,18
50.84007,2.90064,18
50.84046,2.90296,20
50.84041,2.90314,21
50.84016,2.90353,21
50.84013,2.90366,21
50.8401,2.90388,22
50.84009,2.90411,22
50.83998,2.90425,22
50.83983,2.90436,22
50.8397,2.9043,22
50.83949,2.90429,22
50.83906,2.90429,23
50.83862,2.90432,23
50.83763,2.90459,23
50.83714,2.9047,23
50.83699,2.90474,23
50.83662,2.90484,24
50.83594,2.90867,25
50.83574,2.90981,25
50.83552,2.91124,24
50.83547,2.91295,24
50.83543,2.91422,24
50.83551,2.91624,26
50.83561,2.91861,26
50.83566,2.91874,26
50.83576,2.91887,26
50.83587,2.91896,26
50.83597,2.91902,26
50.83608,2.91901,26
50.83619,2.92212,29
50.83556,2.92215,28
50.83505,2.92224,28
50.83499,2.92219,28
50.83478,2.92225,28
50.83445,2.9224,28
50.83423,2.92178,28
50.83414,2.92162,28
50.83361,2.92204,28
50.83356,2.92209,28
50.8334,2.92218,29
50.83282,2.92257,29
50.83249,2.92278,30
50.83228,2.92292,30
50.8322,2.92266,30
50.8322,2.92256,30
50.83221,2.92206,30
50.8317,2.922,31
50.83147,2.92192,32
50.83138,2.92183,32
50.83126,2.92165,32
50.82881,2.92248,37
50.82873,2.9225,37
50.82869,2.92247,37
50.82863,2.92233,37
50.82821,2.92,41
50.8281,2.92017,41
50.82789,2.92044,41
50.82775,2.92056,41
50.82551,2.92175,51
50.82514,2.92058,49
50.82498,2.91995,47
50.82477,2.91931,45
50.82433,2.91812,41
50.82408,2.91739,40
50.82367,2.91614,37
50.82299,2.91683,42
50.82261,2.91721,48
50.82151,2.91876,55
50.82097,2.91778,54
50.81924,2.9201,62
50.81907,2.91992,63
